Game,Watch time (hours),Streamers,Average channels
Aquarium Designer,21141.5,231.5,0.0
Aquarium HD,192.16666666666666,7.166666666666667,0.0
Aquarium Sandbox,314.0,1.0,0.0
Aquarium Shop,1.0,0.0,0.0
Aquarium Simulator,33.0,2.0,0.0
Aquarius,61.0,3.0,0.0
Aquascapes,1160.0,3.5,0.0
Aquatico,29310.0,182.0,0.0
Aquatopia,101.0,1.0,0.0
Aquattack,74.0,2.0,0.0
Aquaventure,23.0,1.0,0.0
Aquavias,4.0,1.0,0.0
Aquazone Desktop Life,195.0,1.0,0.0
Aqueducts,4.0,1.0,0.0
Aquila Bird Flight Simulator,18118.0,1.0,0.0
Ar Nosurge: Ode to an Unborn Star DX,668.0,3.5,0.0
Ar Tonelico 2: Melody of Metafalica,7100.428571428572,26.428571428571427,0.0
Ar Tonelico Qoga: Knell of Ar Ciel,607.4285714285714,9.857142857142858,0.0
Ar nosurge DX,2.0,1.0,0.0
Ar nosurge Plus,101.0,2.0,0.0
Ar nosurge: Ode to an Unborn Star,775.3333333333334,13.666666666666666,0.0
Ar tonelico II: Melody of Metafalica,2884.0,33.5,0.0
Ar tonelico: Melody of Elemia,3098.6666666666665,54.833333333333336,0.0
Ar'Kritz the Intruder,3.0,1.0,0.0
Ara Fell,2817.6,41.2,0.0
Ara Fell: Enhanced Edition,2754.5,92.5,0.0
Ara and the Empty Universe,1431.0,4.0,0.0
Arabel,758.0,5.0,0.0
Arabian,1552.4285714285713,9.142857142857142,0.0
Arabian Fight,221.6,3.0,0.0
Arabian Magic,212.0,4.0,0.0
Arabian Nights,67244.75,22.5,0.0
Arabian Nights: Sabaku no Seirei-ou,538.3333333333334,3.1666666666666665,0.0
Arabian Nights: Sabaku no Seirei-ō,215.0,2.0,0.0
Arabian Stones - The VR Sudoku Game,547.5,1.5,0.0
Arachnophobia,31612.0,10.5,0.0
Arachnowopunk,117.0,6.0,0.0
Arafinn Kontor,386.0,4.0,0.0
Aragami,69801.28571428571,2043.4285714285713,0.14285714285714285
Aragami 2,154911.0,6944.5,2.5
Araha : Curse of Yieun Island,55416.5,520.5,0.0
Arakion,246.0,1.3333333333333333,0.0
Aralon: Sword and Shadow HD,4.0,0.0,0.0
Aran's Bike Trip,35.0,2.0,0.0
Aranock Online,4.5,1.5,0.0
Arashi: Castles of Sin,139.0,10.0,0.0
Arausio,14.0,2.0,0.0
Arbalest 3035,350.0,1.0,0.0
Arbor,36.0,2.0,0.0
Arboreal,43.0,1.0,0.0
Arboria,79391.0,363.5,0.0
Arby's Greek Gyro Games,750.6666666666666,5.0,0.0
Arc,1001.0,32.0,0.0
Arc Rise Fantasia,3097.8571428571427,18.571428571428573,0.0
Arc Savior,73.5,3.5,0.0
Arc of Alchemist,759.0,16.0,0.0
Arc the Lad,5040.0,26.571428571428573,0.0
Arc the Lad Collection,93.6,5.8,0.0
Arc the Lad II,4848.714285714285,12.571428571428571,0.0
Arc the Lad III,1120.0,2.857142857142857,0.0
Arc the Lad R,14.5,1.5,0.0
Arc the Lad: End of Darkness,8.666666666666666,1.0,0.0
Arc the Lad: Kijin Fukkatsu,17.0,0.5,0.0
Arc the Lad: Twilight of the Spirits,3751.4285714285716,113.0,0.0
ArcBall 3: Infinity,2.0,0.0,0.0
Arca's Path,58.8,2.2,0.0
Arcade & Puzzle Games,576.8888888888889,49.55555555555556,0.0
Arcade 3D,10.25,2.5,0.0
Arcade Action,54.8,7.6,0.0
Arcade America,54.4,3.4,0.0
Arcade Archives A-JAX,13.0,1.0,0.0
Arcade Archives Armed F,232.0,3.0,0.0
Arcade Archives CRIME FIGHTERS,2.0,0.0,0.0
Arcade Archives DOUBLE DRAGON II The Revenge,33.0,5.0,0.0
Arcade Archives GRADIUS,47.0,5.0,0.0
Arcade Archives GRADIUS III,66.0,4.0,0.0
Arcade Archives HALLEY'S COMET,5.0,1.0,0.0
Arcade Archives IMAGE FIGHT,15.0,1.0,0.0
Arcade Archives In The Hunt,31.0,3.0,0.0
Arcade Archives KID NIKI RADICAL NINJA,6.0,1.0,0.0
Arcade Archives KIKI KAIKAI,1.0,0.0,0.0
Arcade Archives LIFE FORCE,27.0,2.0,0.0
Arcade Archives MAT MANIA EXCITING HOUR,4.0,2.0,0.0
Arcade Archives Ninja Spirit,3.0,0.0,0.0
Arcade Archives P-47,2.0,0.0,0.0
Arcade Archives PLUS ALPHA,2.0,0.0,0.0
Arcade Archives PSYCHO SOLDIER,1.0,0.0,0.0
Arcade Archives ROAD FIGHTER,3.0,0.0,0.0
Arcade Archives Rush'n Attack,2.0,0.0,0.0
Arcade Archives Rygar,39.0,3.0,0.0
Arcade Archives SUNSETRIDERS,213.0,33.0,0.0
Arcade Archives Solomon's Key,6.0,1.0,0.0
Arcade Archives Super Dodge Ball,2.0,0.0,0.0
Arcade Archives THUNDER CROSS,2.0,1.0,0.0
Arcade Archives Track & Field,17.0,6.0,0.0
Arcade Archives WILD WESTERN,18.0,4.0,0.0
Arcade Archives X MULTIPLY,1.0,1.0,0.0
Arcade Archives ZERO TEAM,8.0,3.0,0.0
Arcade Archives: Pac-Man,12.0,0.5,0.0
Arcade Archives: XEVIOUS,3.0,0.0,0.0
Arcade Basketball,2.0,0.0,0.0
Arcade Classic 1: Asteroids/Missile Command,35.333333333333336,1.3333333333333333,0.0
Arcade Classic No. 3: Galaga/Galaxian,11.5,1.0,0.0
Arcade Classics,9356.461538461539,97.6923076923077,0.0
Arcade Classics 3D,67.0,4.0,0.0
Arcade Classics Anniversary Collection,453.0,61.0,0.0
Arcade Classics Volume One,207.71428571428572,23.142857142857142,0.0
Arcade Classics: Super Breakout/Battlezone,443.0,1.0,0.0
Arcade Darts,17226.5,4.0,0.0
Arcade Essentials,22.5,2.0,0.0
Arcade Flight Simulator,19.0,1.0,0.0
Arcade Force Four,3694.0,1.0,0.0
Arcade Fruit Machine,1.0,0.0,0.0
Arcade Gears: Image Fight & X Multiply,50.666666666666664,2.3333333333333335,0.0
Arcade Hits 2 in 1,4.0,1.0,0.0
Arcade Islands: Volume One,45.5,10.0,0.0
Arcade LA Deadzone,1.0,0.0,0.0
Arcade Land,1022.0,14.0,0.0
Arcade Lines,27.25,3.0,0.0
Arcade Machine: Gopher's Revenge,102.0,6.0,0.0
Arcade Muscle,1484.3333333333333,1.3333333333333333,0.0
Arcade Paradise,432807.0,709.0,0.0
Arcade Party Pak,32.5,3.5,0.0
Arcade Pinball,24.0,1.0,0.0
Arcade Pool,0.0,1.0,0.0
Arcade Racing GT,4.0,1.0,0.0
Arcade Redemption,269.0,5.0,0.0
Arcade Saga,45.0,6.0,0.0
Arcade Shooting Gallery,5.5,1.5,0.0
Arcade Simulator,157.66666666666666,16.333333333333332,0.0
Arcade Slots: AGAW Edition,179.75,4.75,0.0
Arcade Smash Hits,722.8333333333334,12.833333333333334,0.0
Arcade Snooker,4.0,1.0,0.0
Arcade Space Shooter 2 in 1,100.0,7.0,0.0
Arcade Spirits,17512.0,183.8,0.0
Arcade Spirits: The New Challengers,10772.5,122.5,0.0
Arcade Sports,35.0,2.6666666666666665,0.0
Arcade Trivia Quiz,765.5,1.5,0.0
Arcade Tycoon,34980.333333333336,90.66666666666667,0.0
Arcade USA,4538.5,3.5,0.0
Arcade Zone,52.333333333333336,12.0,0.0
Arcade's Greatest Hits: The Atari Collection 1,2.5,1.5,0.0
Arcade's Greatest Hits: The Midway Collection 2,3.0,2.0,0.0
Arcadecraft,223.42857142857142,5.857142857142857,0.0
Arcadegeddon,91927.5,5529.0,2.0
Arcadia,44.333333333333336,6.0,0.0
Arcadia Fallen,1060.5,22.0,0.0
Arcadian Atlas,260.0,5.333333333333333,0.0
Arcadians,5.75,1.0,0.0
Arcadium,1118.5,14.5,0.0
Arcadius,6024.0,380.0,0.0
Arcaea,10032.0,334.8333333333333,0.0
Arcana,1021.8571428571429,18.428571428571427,0.0
Arcana Heart,1186.6666666666667,6.833333333333333,0.0
Arcana Heart 2,278.25,2.125,0.0
Arcana Heart 3,183.85714285714286,12.0,0.0
Arcana Heart 3 LOVEMAX SIXSTARS!!!!!! XTEND,5891.0,93.5,0.0
Arcana Heart 3: LOVE MAX!!!!!,1554.888888888889,51.77777777777778,0.0
Arcana Heart 3: Love Max Six Stars!!!!!,9733.666666666666,68.16666666666667,0.0
Arcana Tactics,22211.333333333332,92.66666666666667,0.0
Arcane,1305705.6,1533.8,0.6
Arcane Arts Academy,48.0,1.75,0.0
Arcane Eyes,5.0,0.0,0.0
Arcane Intern (Unpaid),14.0,2.0,0.0
Arcane Legends,1403.142857142857,55.142857142857146,0.0
Arcane Mapper,1.0,0.0,0.0
Arcane Quest HD,5.0,0.0,0.0
Arcane Saga Online,1.0,1.0,0.0
Arcane Showdown,2691.0,33.0,0.0
Arcane Straight: Summoned Soul,407.0,15.0,0.0
Arcane Vale,638.0,28.0,0.0
Arcane Waters,5365.5,92.5,0.0
Arcane Worlds,14.0,2.25,0.0
Arcane: The Armor Collector,3.0,1.5,0.0
Arcania: Fall of Setarrif,2380.5714285714284,20.857142857142858,0.0
Arcania: Gothic 4,19968.85714285714,116.85714285714286,0.0
Arcania: The Complete Tale,53.0,13.0,0.0
Arcanist Revival,256.0,9.0,0.0
Arcanists,1355.2857142857142,25.0,0.0
Arcano,1.0,0.0,0.0
Arcanoid,105.5,2.0,0.0
Arcante,117.0,3.0,0.0
Arcanum: of Steamworks and Magick Obscura,103493.85714285714,180.85714285714286,0.0
Arcaxer,145.0,7.0,0.0
Arcfall,892.25,31.25,0.0
Arch Rivals,333.5,4.0,0.0
Arch Rivals: A Basketbrawl!,78.0,2.0,0.0
Arch Virtual HQ,130.0,2.0,0.0
ArchLord,923.6666666666666,31.0,0.0
ArchaeologyX,57.0,4.0,0.0
Archage,1152.5,25.5,0.0
Archaica: The Path Of Light,674.6666666666666,21.333333333333332,0.0
Archangel,8421.666666666666,102.83333333333333,0.0
Archangel: Hellfire,2001.0,20.0,0.0
ArcheAge,1456462.2857142857,4232.285714285715,7.714285714285714
ArcheAge 2,290.5,2.5,0.0
ArcheAge Begins,306.7142857142857,8.142857142857142,0.0
ArcheAge: Unchained,246806.5,1454.0,1.5
ArcheBlade,503.0,49.666666666666664,0.0
ArcheWorld,5002.0,74.0,0.0
Archeland,269099.0,441.0,0.0
Archeo: Shinar,688.0,18.0,0.0
Archeos,9.0,3.0,0.0
Archer 2,448.0,15.0,0.0
Archer MacLean's Pool,16.333333333333332,1.6666666666666667,0.0
Archer Maclean's Mercury,2.1666666666666665,0.5,0.0
Archer Maclean's Super Dropzone,74.0,1.0,0.0
Archer: Danger Phone,2.0,1.0,0.0
Archero,11587.75,379.0,0.0
Archers,11.5,4.0,0.0
Archers: Bowman's Battle,2.6666666666666665,1.0,0.0
Archery King,26.0,2.0,0.0
Archery Practice VR,3.0,0.0,0.0
Archery Star,593.0,4.0,0.0
Archetype,13.0,2.0,0.0
Archibald Applebrook's Abenteuer,186.0,1.0,0.0
Archibald's Adventures,19639.0,3.0,0.0
Archibalds Adventures,66.25,4.0,0.0
Archie's Riverdale Run,22.666666666666668,3.3333333333333335,0.0
Archie: Betty or Veronica?,4.0,1.0,0.0
Archimedean Dynasty,20.0,2.75,0.0
Archimedes,544.0,7.666666666666667,0.0
Archipelago,1938.0,4.333333333333333,0.0
Archipelago: Navigable VR Comic,1.0,1.0,0.0
Architect,332.0,38.0,0.0
Architect Life: A Building Simulator,546.0,9.0,0.0
Architect: Episode 1,2.0,1.0,0.0
Architectus,44.0,5.0,0.0
Archive Counter-Strike 1.8,236.0,20.0,0.0
Archlion Saga,1.0,0.0,0.0
Archlord 2,62.0,3.3333333333333335,0.0
Archmage Rises,1.6666666666666667,0.6666666666666666,0.0
Archon,503.3333333333333,5.833333333333333,0.0
Archon Classic,9.333333333333334,2.3333333333333335,0.0
Archon Ultra,555.0,1.0,0.0
Archquest,3.0,1.0,0.0
Archtower,2859.0,29.0,0.0
Archvale,429525.0,2035.5,0.0
Arclight Beat,563.0,21.0,0.0
Arclight Cascade,774.0,1.0,0.0
Arcmaze,3450.0,2.0,0.0
Arcobaleno!,18.0,1.0,0.0
Arcomage,19.0,2.0,0.0
Arctic,12.0,2.0,0.0
Arctic Adventure,394.5,2.0,0.0
Arctic Adventure: Penguin & Seal,5963.0,2.0,0.0
Arctic Anxiety,144.0,3.0,0.0
Arctic Awakening,50411.0,30.0,0.0
Arctic Cat Extreme Snowmobile Racing,2.0,0.0,0.0
Arctic Combat,12.0,0.5,0.0
Arctic Moves,13.0,1.0,0.0
Arctic Stud Poker Run,1.0,0.0,0.0
Arctic Tale,49.666666666666664,1.6666666666666667,0.0
Arctic Thunder,28.833333333333332,2.1666666666666665,0.0
ArcticBoy: The Interactive Story,1087.5,4.0,0.0
Arcticfox,13.0,1.0,0.0
Arctico,13923.333333333334,159.33333333333334,0.0
Arctictopia,2140.0,40.0,0.0
Arcturus: The Curse and Loss of Divinity,21407.0,8.0,0.0
Arcus,215.0,1.3333333333333333,0.0
Arcus Chroma,508.0,9.0,0.0
Arcus I-II-III,23.0,0.5,0.0
Arcus III,8.0,2.0,0.0
Arcus Odyssey,224.75,5.5,0.0
Arcuz,119.5,6.5,0.0
Arcuz II: Dungeons,1.0,0.0,0.0
Ardenfall,100.0,14.0,0.0
Ardy Lightfoot,19450.571428571428,17.857142857142858,0.0
Ardy the Aardvark,78.0,2.0,0.0
Are We There Yet?,3.5,1.0,0.0
Are You Afraid of the Dark,1324.0,13.0,0.0
Are You Afraid of the Dark? The Tale of Orpheo's Curse,2212.4285714285716,9.571428571428571,0.0
Are You Alice?,8.0,1.0,0.0
Are You Alone?,9.0,1.0,0.0
Are You Ready?,7.0,2.0,0.0
Are You Smarter Than A 5th Grader?: Make the Grade,9087.0,18.285714285714285,0.0
Are You Smarter Than a 5th Grader,100880.4,67.0,0.0
Are You Smarter Than a 5th Grader: Back to School,443.22222222222223,7.777777777777778,0.0
Are You Smarter Than a 5th Grader?,68264.55555555556,91.55555555555556,0.0
Are You Smarter Than a 5th Grader? & Friends,5745.25,2.0,0.0
Are You Smarter Than a 5th Grader? Game Time,1195.7142857142858,2.857142857142857,0.0
Are You Smarter Than the Crowd?,21729.0,10.0,0.0
Are You Stupider Than Darth Vader?,37.0,2.0,0.0
Are You With Us?,69.85714285714286,2.142857142857143,0.0
Area 51,13868.333333333334,89.41666666666667,0.0
Area 51: Site 4,7.0,1.0,0.0
Area 86,117.0,4.0,0.0
Area 88: Ikkakujuu no Kiseki,8.166666666666666,2.1666666666666665,0.0
Area F2,61.0,5.0,0.0
Area-X,56.333333333333336,1.0,0.0
AreaZ,126.5,7.0,0.0
Areena 5,60.0,4.0,0.0
Areia: Pathway to Dawn,102.0,4.0,0.0
Arelite Core,107.0,3.2,0.0
Arena,6888.285714285715,53.285714285714285,0.0
Arena 2000,121.0,1.0,0.0
Arena 3000,25.0,2.0,0.0
Arena Allstars,15.5,19.0,0.0
Arena Breakout,6208.0,276.0,0.0
Arena Clash,717.0,31.0,0.0
Arena Football,73.66666666666667,2.3333333333333335,0.0
Arena Football: Road to Glory,1858.4285714285713,3.5714285714285716,0.0
Arena Masters: Legend Begins,8.0,1.0,0.0
Arena Maze of Death,373.6666666666667,2.3333333333333335,0.0
Arena Renovation,3967.5,55.0,0.0
Arena Runner,16.0,2.0,0.0
Arena Stars,5840.0,78.0,0.0
Arena Wars,7.333333333333333,1.3333333333333333,0.0
Arena Wars II,14.0,2.0,0.0
Arena of Evolution: Red Tides,6235.5,64.5,0.0
Arena of Fate,310.4,7.4,0.0
Arena of Heroes,8.0,1.3333333333333333,0.0
Arena of Kings,106194.0,256.4,0.0
Arena of Valor,2836038.3333333335,8314.833333333334,9.833333333333334
Arena66,4.0,0.0,0.0
ArenaM,119288.0,56.0,0.0
Arenas of Tanks,201.0,17.0,0.0
Ares,19.4,3.8,0.0
Ares Rising,8.0,1.0,0.0
Ares Virus,43.0,8.0,0.0
Aretha,85.0,2.1666666666666665,0.0
Aretha III,30.5,1.0,0.0
Aretisia: Tenebris Dominus,27.0,0.0,0.0
Arevan,2891.0,1.0,0.0
Arevoatl seven coins,13.0,1.0,0.0
Arex,42.5,8.5,0.0
Argent Twilight,314.0,10.0,0.0
Argentum 20,7970.0,78.0,0.0
Argentum Age,32.333333333333336,3.6666666666666665,0.0
Argentum Online,40364.833333333336,157.66666666666666,0.16666666666666666
Argh-P-G,3.0,1.0,0.0
Argo,3345.1111111111113,358.3333333333333,0.0
Argo Checkers,6.8,1.2,0.0
Argolis,208.0,3.0,0.0
Argonauts Agency: Golden Fleece,440.0,1.0,0.0
Argonus and the Gods of Stone,2196.0,10.0,0.0
Argos,19.5,6.0,0.0
Argos no Senshi,95.5,1.5,0.0
Argument Champion,1.0,0.0,0.0
Argus,29.0,2.0,0.0
Ari's Journey,20.0,2.0,0.0
Aria,84.0,2.4,0.0
Aria Chronicle,8540.0,26.0,0.0
Aria of God Killing,2120.0,2.0,0.0
Aria's Story,4436.0,74.4,0.0
Aria: Dragon Eater,1.0,0.0,0.0
Aria: The Natural ~Tooi Yume no Mirage~,22.75,0.75,0.0
Aria: The Origination ~Aoi Hoshi no El Cielo~,189.66666666666666,1.0,0.0
Ariadne in Aeaea,2.0,0.0,0.0
Arid,73644.0,495.0,0.0
Ariel,2828.0,4.5,0.0
Ariel's Story Studio,5.0,2.0,0.0
Arietta of Spirits,8803.0,153.66666666666666,0.0
"Arigatou, Ningen-san!",29.0,4.0,0.0
Arimaa,62.0,1.0,0.0
Arise: A Simple Story,172715.0,669.6666666666666,0.0
Aritana and the Harpy's Feather,136.42857142857142,4.857142857142857,0.0
Aritana and the Twin Masks,646.5,8.5,0.0
Ariva,3.0,1.0,0.0
Arizona Derby,13186.0,36.0,0.0
Arizona Rose and the Pirates' Riddles,3.0,1.0,0.0
Arizona Sunshine,86887.14285714286,2435.714285714286,0.5714285714285714
Ark Area,67.0,5.5,0.0
Ark Defender,273.0,1.0,0.0
Ark Noir,107.33333333333333,5.333333333333333,0.0
Ark Order,8568.0,42.0,0.0
Ark of Time,590.25,73.5,0.0
ArkLight,14.666666666666666,1.0,0.0
ArkX,424.5,14.5,0.0
Arkadia,4983.0,8.0,0.0
Arkadian Warriors,17.25,2.25,0.0
Arkady Survive,7016.0,9.0,0.0
Arkagis Revolution,5.0,1.0,0.0
Arkan: The Dog Adventurer,545.0,38.0,0.0
Arkanoid,889.1428571428571,27.714285714285715,0.0
Arkanoid 2000,20.666666666666668,2.6666666666666665,0.0
Arkanoid 4000,4.0,1.25,0.0
Arkanoid DS,131.0,3.0,0.0
Arkanoid Plus!,46.5,1.5,0.0
Arkanoid Returns,11.4,1.4,0.0
Arkanoid vs. Space Invaders,11.75,2.75,0.0
Arkanoid: Doh It Again,496.7142857142857,9.0,0.0
Arkanoid: Eternal Battle,25099.0,88.0,0.0
Arkanoid: Revenge of Doh,34.8,2.4,0.0
Arkedo Series - 01 JUMP!,8.333333333333334,1.3333333333333333,0.0
Arkedo Series - 02 SWAP!,6.0,1.0,0.0
Arkedo Series - 03 PIXEL!,5.0,1.0,0.0
Arkedo Series - 04 SLASH!,33.0,1.0,0.0
Arkham Horror: Mother's Embrace,23340.4,135.6,0.0
Arkham Horror: Mother’s Embrace,2.0,19.0,0.0
Arkhangel: The House of the Seven Stars,9.0,0.0,0.0
Arkin,1.0,0.0,0.0
Arkista's Ring,1384.2,12.0,0.0
Arknights,1907904.3333333333,4207.333333333333,9.0
Arknights: Endfield,1193.0,44.0,0.0
Arko,2008.0,43.0,0.0
Arkos,703.0,43.0,0.0
Arkshot,6815.285714285715,18.142857142857142,0.0
Arktika.1,317.75,50.0,0.0
Arlington Horse Racing,2.0,0.0,0.0
Arlo The Rabbit,76.0,4.5,0.0
Arm Champs II,2.0,1.0,0.0
Arm Wrestling,1820.2857142857142,5.714285714285714,0.0
Arm Wrestling Reborn,417.0,3.0,0.0
ArmA 2,15218.0,327.85714285714283,0.0
ArmA II: Free,27.5,3.5,0.0
ArmA II: Operation Arrowhead,90711.6,1913.8,1.2
ArmA Mobile Ops,76.0,3.0,0.0
ArmA: Queen's Gambit,13.5,3.5,0.0
Arma 2: Reinforcements,67.2,7.2,0.0
Arma 3,14440945.714285715,38069.57142857143,82.85714285714286
Arma 3: Laws of War,946.0,61.0,0.0
Arma Reforger,775260.0,5341.0,3.0
Arma Tactics,26.428571428571427,8.0,0.0
Arma: Cold War Assault,1418.4285714285713,66.0,0.0
ArmaCulture,214.0,7.0,0.0
ArmaGallant: Decks of Destiny,31.75,3.5,0.0
Armada,124.0,8.666666666666666,0.0
Armada 2525,126.66666666666667,1.0,0.0
Armada 2526,10.8,1.6,0.0
Armada F/X Racers,16.666666666666668,0.3333333333333333,0.0
Armada Online,3.0,1.0,0.0
Armada Skies,56.0,1.0,0.0
Armada: Modern Tanks,138.0,6.666666666666667,0.0
Armadillo,268.2,2.8,0.0
Armadillo Run,575.6,6.6,0.0
Armadusa,1.0,0.0,0.0
Armageddon,140.5,4.5,0.0
Armageddon Empires,15.0,1.0,0.0
Armageddon Man,11.0,1.5,0.0
Armageddon Riders,55.5,6.5,0.0
Armagetron,23.25,3.5,0.0
Armagetron Advanced,216.0,14.142857142857142,0.0
Armajet,5203.0,138.125,0.0
Armalyte,10.75,2.25,0.0
Armed & Delirious,534.2,3.2,0.0
Armed 7 DX,3.0,0.0,0.0
Armed Fighter,2.0,1.0,0.0
Armed Forces Corp - Mercenaries,4.0,1.0,0.0
Armed Forces Corp.,12.0,2.0,0.0
Armed Heist,421.0,189.0,0.0
Armed Heroes Online,35.5,0.75,0.0
Armed Police Batrider,899.0,11.4,0.0
Armed With Wings,11.0,1.0,0.0
Armed Zone,447.0,31.0,0.0
Armed and Dangerous,476.42857142857144,26.285714285714285,0.0
Armed and Gelatinous,987.0,1.6666666666666667,0.0
Armed to the Gears,27.0,3.0,0.0
Armed with Wings: Rearmed,61979.666666666664,24.833333333333332,0.0
Armello,204217.85714285713,2058.8571428571427,0.7142857142857143
Armies of Armageddon: WDK 2K,346.5,2.0,0.0
Armies of Exigo,523.8333333333334,16.666666666666668,0.0
Armies of Ganivar,6.0,1.0,0.0
Armies of Gielinor,82.0,7.0,0.0
Armikrog,3123.25,106.25,0.0
Armillo,61.142857142857146,7.428571428571429,0.0
Armin Van Buuren: In The Mix,1.0,1.0,0.0
Armor Alley,1.0,1.0,0.0
Armor Attack,6.0,1.0,0.0
Armor Battle,6.0,1.0,0.0
Armor Blitz,169.875,2.625,0.0
Armor Command,5.0,3.0,0.0
Armor Critical,39.0,2.5,0.0
Armor MMO,118.33333333333333,4.333333333333333,0.0
Armored,98.0,5.0,0.0
Armored ACORNs: Action Squirrel Squad,291.0,1.0,0.0
Armored Animals: H1N1z,4.0,0.0,0.0
Armored Battle Crew,1691.0,17.333333333333332,0.0
Armored Brigade,7322.2,10.6,0.0
Armored Core,5697.5,85.5,0.0
Armored Core 2,3322.5,52.166666666666664,0.0
Armored Core 2: Another Age,1894.8333333333333,20.833333333333332,0.0
Armored Core 3,4453.833333333333,63.333333333333336,0.0
Armored Core 3 Portable,297.5,8.0,0.0
Armored Core 4,3942.3333333333335,47.166666666666664,0.0
Armored Core V,1598.142857142857,18.0,0.0
Armored Core VI: Fires of Rubicon,743.0,6.0,0.0
Armored Core: For Answer,17669.0,75.16666666666667,0.0
Armored Core: Formula Front,1953.0,10.5,0.0
Armored Core: Formula Front - Extreme Battle,44.25,3.25,0.0
Armored Core: Last Raven,2333.8571428571427,30.428571428571427,0.0
Armored Core: Last Raven Portable,46.0,1.0,0.0
Armored Core: Master of Arena,1325.142857142857,22.428571428571427,0.0
Armored Core: Nexus,4046.5,23.5,0.0
Armored Core: Nine Breaker,903.4285714285714,8.714285714285714,0.0
Armored Core: Project Phantasma,2003.4285714285713,24.142857142857142,0.0
Armored Core: Silent Line Portable,451.0,14.4,0.0
Armored Core: Verdict Day,3861.0,27.0,0.0
Armored Evolution,87.0,5.666666666666667,0.0
Armored Firestorm,147.0,3.0,0.0
Armored Fist 2,69.0,1.0,0.0
Armored Fist 3,9.0,1.0,0.0
Armored Freedom,27.0,5.0,0.0
Armored Hunter GUNHOUND EX,8.0,2.0,0.0
Armored Kitten,289.1666666666667,12.0,0.0
Armored Patrol,2.0,1.0,0.0
Armored Squad,14.0,1.0,0.0
Armored Warfare,218273.42857142858,2467.285714285714,3.857142857142857
Armored Warfare: Assault,26.0,5.0,0.0
Armored Warriors,2882.6666666666665,21.333333333333332,0.0
Armored Xpress,6.0,1.0,0.0
Armorines: Project S.W.A.R.M.,3044.1428571428573,6.714285714285714,0.0
Armortale,110.0,4.0,0.0
Armory League,1.0,2.0,0.0
Armour-Geddon,1.0,0.0,0.0
Armoured Commander,45.0,2.0,0.0
Armoured Commander II,145.0,8.0,0.0
Arms of Telos,0.75,1.0,0.0
Arms' Heart,0.5,1.5,0.0
Army Battle Simulator,108.0,1.0,0.0
Army Chess Super Online Free - 军棋 超级在线,1.0,0.0,0.0
Army Gals,58.0,5.333333333333333,0.0
Army General,50.0,1.0,0.0
Army Men,383.85714285714283,13.714285714285714,0.0
Army Men 3D,334.5,12.833333333333334,0.0
Army Men Advance,9.0,2.0,0.0
Army Men II,187.0,5.4,0.0
Army Men Strike,87.0,4.0,0.0
Army Men World War: Team Assault,9.0,1.0,0.0
Army Men: Air Attack,705.4,9.0,0.0
Army Men: Air Attack 2,35.5,2.75,0.0
Army Men: Air Combat,78.2,4.6,0.0
Army Men: Air Combat - The Elite Missions,470.0,5.6,0.0
Army Men: Air Tactics,62.0,3.0,0.0
Army Men: Green Rogue,105.14285714285714,2.5714285714285716,0.0
Army Men: Major Malfunction,20.0,1.0,0.0
Army Men: Operation Green,1.0,0.6666666666666666,0.0
Army Men: RTS,2452.4285714285716,58.142857142857146,0.0
Army Men: Sarge's Heroes,1370.8333333333333,40.666666666666664,0.0
Army Men: Sarge's Heroes 2,231.42857142857142,15.0,0.0
Army Men: Sarge's War,272.44444444444446,8.222222222222221,0.0
Army Men: Soldiers of Misfortune,7.5,1.0,0.0
Army Men: Toys in Space,10.0,1.6666666666666667,0.0
Army Men: Turf Wars,15.0,1.0,0.0
Army Men: World War,81.5,3.5,0.0
Army Men: World War - Final Front,1207.6666666666667,1.3333333333333333,0.0
Army Men: World War - Land Sea Air,6.333333333333333,1.3333333333333333,0.0
Army Moves,13.666666666666666,0.3333333333333333,0.0
Army Racer,3.0,0.5,0.0
Army Rage,0.0,0.0,0.0
Army Ranger: Mogadishu,11.0,1.0,0.0
Army of Darkness Defense,18.8,1.8,0.0
Army of Mice,78.0,2.0,0.0
Army of Numbers,36.0,6.0,0.0
Army of One,8060.0,9.0,0.0
Army of Pixels,4.0,1.0,0.0
Army of Ruin,16575.0,175.0,0.0
Army of Tentacles: (Not) A Cthulhu Dating Sim,176.6,7.2,0.0
Army of Two,8849.75,320.25,0.0
Army of Two: The 40th Day,656.7142857142857,22.714285714285715,0.0
Army of Two: The Devil's Cartel,1002.0,30.428571428571427,0.0
Army-Navy,0.0,1.0,0.0
Arnie 2,45.0,1.0,0.0
Arnold,8.0,1.0,0.0
Arnold Palmer Tournament Golf,65.0,4.0,0.0
Aro,4.666666666666667,1.0,0.0
